meanfreq,IQR,sfm,mode,meanfun,minfun,maxfun,meandom,mindom,maxdom,label
0.182299692,0.070571762,0.594892424,0.195215869,0.162182751,0.016161616,0.275862069,0.164566532,0.0078125,0.296875,female
0.183495166,0.072774529,0.611967177,0.230877193,0.149573845,0.015686275,0.253968254,0.198939732,0.0546875,0.3203125,female
0.173271499,0.074453181,0.668180884,0.191536812,0.145000381,0.016048144,0.275862069,0.183238636,0.0078125,0.265625,female
0.173639025,0.102782071,0.756649883,0.201669243,0.144806006,0.016194332,0.258064516,0.192522321,0.0078125,0.3359375,female
0.200115562,0.047838215,0.498885996,0.235871688,0.150028903,0.015888779,0.246153846,0.174479167,0.0078125,0.3203125,female
0.196405992,0.056968085,0.536890004,0.229547872,0.166000104,0.015936255,0.271186441,0.209635417,0.0078125,0.4609375,female
0.170211942,0.106108274,0.654076226,0.209928498,0.168726269,0.017278618,0.258064516,0.180555556,0.046875,0.2421875,female
0.172286018,0.051720726,0.574005405,0.206575041,0.157403456,0.023357664,0.271186441,0.276241987,0.0078125,3.8828125,female
0.20493788,0.044356436,0.362203734,0.050114242,0.145933974,0.016096579,0.275862069,0.251736111,0.0546875,0.8671875,female
0.157168627,0.140880503,0.752103834,0.050188679,0.141424458,0.01659751,0.262295082,0.31640625,0.0546875,3.828125,female
0.195860836,0.053131548,0.37478526,0.049871944,0.139459312,0.016859852,0.25,0.236752717,0.0546875,0.75,female
0.188226793,0.069724771,0.508717732,0.049908257,0.157150831,0.016632017,0.275862069,0.25,0.0546875,0.734375,female
0.22237339,0.073290978,0.271194225,0.268970775,0.171505228,0.019488429,0.275862069,0.268229167,0.0546875,1.0078125,female
0.192049961,0.063181258,0.546754424,0.050061652,0.184094962,0.016753927,0.266666667,0.316761364,0.0546875,0.78125,female
0.201929499,0.058692972,0.42976358,0.050061652,0.166532228,0.016666667,0.266666667,0.264914773,0.0546875,0.734375,female
0.198050632,0.065481978,0.444600356,0.049991618,0.18160691,0.016528926,0.275862069,0.204545455,0.0546875,0.7890625,female
0.193962059,0.061840491,0.513837744,0.219591002,0.180686642,0.016580311,0.275862069,0.242766204,0.0546875,0.765625,female
0.195739595,0.066818182,0.471817182,0.050113636,0.18201113,0.018306636,0.275862069,0.260216346,0.0546875,0.78125,female
0.171870667,0.044665162,0.429190181,0,0.171230039,0.021276596,0.266666667,0.241122159,0.0078125,2.234375,female
0.178197286,0.058583496,0.488414888,0,0.144651916,0.015640274,0.253968254,0.144003378,0.0078125,1.078125,female
0.173822008,0.058701608,0.504066376,0,0.174866001,0.056338028,0.23880597,0.197591146,0.0078125,0.65625,female
0.172108228,0.039382504,0.450730678,0,0.135377777,0.016427105,0.275862069,0.06640625,0.0078125,0.265625,female
0.171769968,0.082588412,0.658345056,0,0.15639932,0.015952144,0.275862069,0.0959375,0.0078125,0.515625,female
0.188872268,0.056184717,0.436417565,0,0.181574254,0.021136063,0.25,0.2315625,0.0078125,0.7890625,female
0.175107809,0.092552301,0.537922752,0,0.153756524,0.01611279,0.275862069,0.068296371,0.0078125,0.2578125,female
0.179418077,0.093879142,0.555937116,0,0.17917545,0.032454361,0.275862069,0.151654412,0.0078125,0.4765625,female
0.183200597,0.076403326,0.501416796,0,0.157969549,0.015841584,0.275862069,0.184895833,0.0078125,2.4375,female
0.160173684,0.042637106,0.525700823,0,0.144966072,0.015640274,0.271186441,0.216594828,0.0078125,2.0703125,female
0.08560587,0.11372434,0.636657278,0.016627566,0.124926783,0.016129032,0.253968254,0.188858696,0.0078125,0.7578125,female
0.082005982,0.109344491,0.608705825,0.009762901,0.153542833,0.016,0.266666667,0.252197266,0.0078125,1.421875,female
0.078847187,0.104793944,0.581113385,0.024491169,0.138373463,0.016293279,0.271186441,0.436662946,0.0078125,5.328125,female
0.121445506,0.16182437,0.776099236,0.014295439,0.161328459,0.01621074,0.275862069,0.283333333,0.0078125,0.96875,female
0.093402309,0.124901961,0.632646768,0.021045752,0.160136684,0.023880597,0.266666667,0.240056818,0.0078125,0.5859375,female
0.10262336,0.136088369,0.674631772,0.014918778,0.159180996,0.015748031,0.275862069,0.248816288,0.0078125,0.609375,female
0.091790714,0.128655863,0.613938561,0.024022879,0.143862036,0.020151134,0.25,0.2578125,0.0078125,0.875,female
0.112574609,0.14143695,0.657554266,0.008621701,0.150547581,0.016243655,0.275862069,0.3209375,0.0078125,0.7734375,female
0.097562091,0.119458239,0.664711798,0.038555305,0.148914143,0.019851117,0.222222222,0.255774457,0.0078125,0.640625,female
0.088831313,0.115921868,0.625181224,0.006136255,0.155144581,0.017185822,0.271186441,0.215297965,0.0078125,0.640625,female
0.164784249,0.23974583,0.235352701,0,0.201655518,0.016,0.271186441,0.0078125,0.0078125,0.0078125,female
0.135120044,0.231952663,0.280412417,0,0.172887738,0.016913319,0.25,0.0078125,0.0078125,0.0078125,female
0.152414448,0.240995025,0.271657028,0,0.152977222,0.016,0.266666667,0.0078125,0.0078125,0.0078125,female
0.15025502,0.245965271,0.26493328,0,0.1876571,0.015968064,0.275862069,0.0078125,0.0078125,0.0078125,female
0.151283266,0.245300286,0.288360881,0,0.182116068,0.015984016,0.275862069,0.0078125,0.0078125,0.0078125,female
0.153288707,0.240672834,0.214378307,0,0.188857688,0.016048144,0.275862069,0.0078125,0.0078125,0.0078125,female
0.139305284,0.23630719,0.276171373,0,0.175441868,0.017094017,0.275862069,0.0078125,0.0078125,0.0078125,female
0.165542199,0.248191654,0.219572919,0,0.182942818,0.01611279,0.275862069,0.0078125,0.0078125,0.0078125,female
0.153645359,0.252225201,0.246322537,0,0.195480005,0.016632017,0.275862069,0.0078125,0.0078125,0.0078125,female
0.152673827,0.248770257,0.240212835,0,0.184695611,0.016771488,0.275862069,0.0078125,0.0078125,0.0078125,female
0.162205157,0.073708999,0.57528575,0,0.149335328,0.02725724,0.225352113,0.663461538,0.0078125,6.9609375,female
0.168252203,0.104749801,0.555749976,0,0.145061616,0.016161616,0.275862069,0.084635417,0.0078125,0.46875,female
0.163490852,0.059602859,0.43874395,0,0.137827233,0.026936027,0.213333333,0.186298077,0.0078125,0.84375,female
0.169579909,0.078411858,0.566265528,0,0.15644373,0.030075188,0.275862069,0.133820565,0.0078125,0.4140625,female
0.17030936,0.094760638,0.576245802,0,0.147813679,0.016913319,0.271186441,0.064822635,0.0078125,0.265625,female
0.161641466,0.098518519,0.446785697,0,0.187904656,0.033542977,0.275862069,0.0859375,0.0078125,0.2265625,female
0.169751775,0.092087703,0.446445286,0,0.170037822,0.023222061,0.275862069,0.099946121,0.0078125,0.453125,female
0.166077721,0.162636816,0.499167966,0,0.188951237,0.027633851,0.275862069,0.182565789,0.0078125,0.6953125,female
0.16653757,0.040546924,0.448050582,0,0.161053135,0.01750547,0.258064516,0.190716912,0.0078125,0.46875,female
0.173451065,0.091659193,0.559729661,0,0.147770869,0.015763547,0.246153846,0.153545673,0.0078125,0.4453125,female
0.208291796,0.036618005,0.136175307,0.198248175,0.190331832,0.021621622,0.271186441,1.364257813,0.1953125,6.21875,female
0.208232073,0.044677755,0.160289772,0.226299376,0.186654177,0.023121387,0.258064516,0.799739583,0.171875,3.2421875,female
0.19938681,0.045751634,0.21088442,0.184150327,0.159955758,0.027118644,0.271186441,0.8984375,0.0078125,5.9765625,female
0.195679389,0.029874477,0.201764916,0.193500697,0.183361952,0.017777778,0.25,0.935396635,0.1875,5.921875,female
0.195604546,0.031022159,0.221350084,0.197340958,0.182780758,0.029684601,0.266666667,1.055226293,0.015625,6.25,female
0.200324564,0.043482781,0.179790629,0.223417804,0.178059564,0.037914692,0.266666667,1.131510417,0.1640625,5.609375,female
0.212681151,0.070850608,0.198000992,0.196540386,0.169676821,0.017837235,0.266666667,1.740885417,0.1484375,7,female
0.198039226,0.029509804,0.177913985,0.189411765,0.188897239,0.025931929,0.242424242,0.508877841,0.109375,1.5078125,female
0.218551887,0.045857886,0.18839921,0.220554593,0.182308489,0.020725389,0.275862069,0.474609375,0.0078125,1.4921875,female
0.198203005,0.036237773,0.17460658,0.183085026,0.186065977,0.076190476,0.23880597,0.714154412,0.171875,6.171875,female
0.202647026,0.039369895,0.16566212,0.185904317,0.184609457,0.021768707,0.25,1.107758621,0.0703125,6.140625,female
0.217758842,0.0386618,0.15492044,0.226690998,0.193159072,0.017334778,0.271186441,1.109085648,0.0078125,5.9140625,female
0.191456142,0.040439883,0.175168017,0.17202346,0.17951809,0.028268551,0.271186441,0.6421875,0.171875,3.4296875,female
0.200153781,0.031436541,0.154743164,0.211659693,0.163314716,0.020253165,0.23880597,0.813858696,0.1640625,4.8828125,female
0.198024236,0.038687136,0.205702101,0.200254103,0.190958543,0.062015504,0.266666667,0.831054688,0.171875,3.65625,female
0.199377188,0.033968804,0.207927458,0.197019064,0.159932579,0.017660044,0.275862069,0.454503676,0.125,0.84375,female
0.212810959,0.047318933,0.200500496,0.215069886,0.174615105,0.018518519,0.271186441,1.007512019,0.1640625,6.125,female
0.206478817,0.042858845,0.168127062,0.196950566,0.188760388,0.060150376,0.23880597,0.472916667,0.1796875,1.9296875,female
0.205792821,0.03651325,0.20855837,0.214198047,0.181905085,0.016842105,0.246153846,1.044270833,0.0078125,6.0390625,female
0.141797816,0.172461696,0.758994917,0.191052094,0.181397497,0.084210526,0.258064516,0.445746528,0.03125,0.9296875,female
0.132462919,0.154729316,0.706315967,0.202778345,0.171065691,0.021164021,0.266666667,1.029194079,0.0078125,4.9765625,female
0.141132927,0.139447732,0.685224055,0.191637081,0.176764804,0.04432133,0.253968254,0.471484375,0.0078125,2.984375,female
0.121075855,0.169270217,0.686228373,0.005798817,0.166991322,0.019631902,0.271186441,0.322916667,0.015625,0.7109375,female
0.222557054,0.065128694,0.189702742,0.2557102,0.130828306,0.016511868,0.275862069,0.554956897,0.0078125,5.4296875,female
0.232753599,0.054592721,0.169906555,0.275632582,0.132556562,0.016048144,0.275862069,0.239501953,0.09375,0.3125,female
0.211562908,0.069306931,0.211717791,0.258129813,0.116659125,0.018327606,0.275862069,0.2509375,0.0234375,0.40625,female
0.227930987,0.05964497,0.186377779,0.259566075,0.156219617,0.016580311,0.275862069,0.191685268,0.0078125,0.3125,female
0.229993022,0.050159798,0.1587125,0.257863751,0.191214694,0.016096579,0.275862069,0.2428125,0.0078125,0.6484375,female
0.220802047,0.055563258,0.213296382,0.213760832,0.15111578,0.022566996,0.275862069,0.636008523,0.0078125,6.1328125,female
0.217509276,0.055639743,0.182677205,0.248177269,0.173333741,0.015732547,0.271186441,0.362792969,0.0078125,5.0625,female
0.228902748,0.050630782,0.163199635,0.258570227,0.1775747,0.01992528,0.275862069,0.4296875,0.0078125,2.71875,female
0.226668815,0.05351392,0.156816904,0.272836719,0.161654097,0.016359918,0.275862069,0.330965909,0.0078125,1.390625,female
0.240260308,0.033748723,0.149330913,0.254545455,0.167447154,0.018691589,0.275862069,0.299609375,0.0078125,1.890625,female
0.112153434,0.137437071,0.723279556,0.175560641,0.162192511,0.040506329,0.271186441,0.501233553,0.0078125,3.25,female
0.125845527,0.174028595,0.654699906,0.195929352,0.199231746,0.065843621,0.271186441,0.361505682,0.0078125,0.6953125,female
0.155449633,0.178147139,0.656683884,0.239182561,0.2013362,0.043715847,0.275862069,0.818014706,0.0078125,4.078125,female
0.098269155,0.162807626,0.651896865,0.009705373,0.192894064,0.133333333,0.242424242,0.3775,0.0078125,3.21875,female
0.206577263,0.046289621,0.166226259,0.188638906,0.166290994,0.029850746,0.23880597,1.217237903,0.0078125,6.1484375,female
0.212319701,0.038019398,0.221531988,0.228545176,0.190941942,0.034042553,0.275862069,1.327929688,0.0078125,6.46875,female
0.19501289,0.026967645,0.187442423,0.205417607,0.169109837,0.017660044,0.23880597,0.348090278,0.0078125,1.40625,female
0.196432361,0.030997921,0.18337267,0.196174636,0.191983662,0.134453782,0.271186441,0.69233631,0.0078125,3.640625,female
0.197275307,0.045362135,0.2369705,0.198170267,0.164764486,0.019950125,0.271186441,0.775240385,0.1640625,6.140625,female
0.195068971,0.047537923,0.207800224,0.178226371,0.167731512,0.053872054,0.242424242,1.466145833,0.171875,5.9140625,female
0.204446479,0.050736434,0.204787585,0.188837209,0.164629067,0.020833333,0.271186441,0.956163194,0.0078125,6.6171875,female
0.208832034,0.042919708,0.171975692,0.221411192,0.178800693,0.030651341,0.242424242,0.693953804,0.1640625,3.5859375,female
0.210459733,0.029061529,0.187915332,0.219440646,0.194793935,0.085106383,0.258064516,1.0234375,0.21875,5.9765625,female
0.190465452,0.049073959,0.211584537,0.165842138,0.164785835,0.022792023,0.231884058,0.866935484,0.03125,5.4296875,female
0.183869594,0.051082369,0.524109969,0.202232811,0.1729339,0.022503516,0.262295082,0.358506944,0.0078125,4.34375,female
0.199527334,0.066891271,0.522789624,0.216824911,0.189631323,0.017148982,0.275862069,0.221827652,0.140625,0.421875,female
0.191485408,0.076375969,0.488783139,0.159670543,0.159394422,0.016771488,0.275862069,0.249553571,0.0078125,1.1953125,female
0.199919658,0.066042885,0.459216192,0.194853801,0.177490143,0.022503516,0.275862069,0.194711538,0.0078125,0.2890625,female
0.1673555,0.058912267,0.579145204,0.192631997,0.161589935,0.017917133,0.271186441,0.171875,0.0078125,0.3828125,female
0.177619094,0.050863609,0.55379434,0.189279333,0.160545065,0.015686275,0.271186441,0.325757576,0.0078125,5.15625,female
0.191765203,0.059725124,0.560213056,0.249983507,0.187179662,0.016563147,0.266666667,0.3546875,0.0078125,4.859375,female
0.177299355,0.061173021,0.586027821,0.208973607,0.168962805,0.019950125,0.235294118,0.21875,0.078125,0.4375,female
0.193123121,0.060921122,0.498639179,0,0.198040195,0.096969697,0.271186441,0.635881696,0.0078125,3.90625,female
0.17637473,0.13855101,0.557869214,0,0.196777465,0.043715847,0.275862069,0.322443182,0.0078125,0.90625,female
0.182661661,0.063265531,0.605141471,0,0.186322636,0.027072758,0.262295082,0.365423387,0.0078125,1.3359375,female
0.175855657,0.099325211,0.603736972,0,0.186002698,0.015936255,0.271186441,0.3015625,0.0078125,0.8359375,female
0.188125673,0.082010399,0.592860688,0,0.181133595,0.016649324,0.266666667,0.297916667,0.0078125,0.6875,female
0.184872292,0.053598094,0.504530723,0,0.185591831,0.01965602,0.242424242,0.308159722,0.0078125,0.90625,female
0.155181437,0.175044473,0.573028994,0,0.190220021,0.018823529,0.275862069,0.244612069,0.0078125,0.640625,female
0.147606295,0.189385113,0.696890575,0,0.185113692,0.031434185,0.258064516,0.302671371,0.0078125,0.84375,female
0.185416893,0.059601838,0.470285395,0,0.196081167,0.0256,0.266666667,0.283100329,0.0078125,0.7890625,female
0.167022036,0.179683698,0.587217756,0,0.200744538,0.021768707,0.275862069,0.29921875,0.0078125,0.890625,female
0.133212089,0.122587065,0.704062243,0.184577114,0.170783522,0.018823529,0.271186441,0.290127841,0.0078125,0.71875,female
0.098083795,0.185084746,0.611913611,0.008898305,0.173711336,0.021768707,0.266666667,0.581825658,0.0078125,2.9765625,female
0.123061811,0.162648608,0.745203675,0.01917231,0.167796765,0.026890756,0.266666667,0.447467672,0.0078125,3.5234375,female
0.131747799,0.169270217,0.60781101,0.218698225,0.180400499,0.031746032,0.228571429,0.506433824,0.0078125,3.2734375,female
0.163938529,0.099341917,0.587657557,0.207095851,0.168650305,0.020050125,0.242424242,0.591619318,0.0078125,3.09375,female
0.134813246,0.162227239,0.749187734,0.020647103,0.187247605,0.030534351,0.242424242,0.441271552,0.015625,3.3203125,female
0.13755588,0.167199046,0.704138526,0.199570918,0.198798422,0.077669903,0.275862069,0.520220588,0.0078125,3.2265625,female
0.116584915,0.165597549,0.718515092,0.022022472,0.184592711,0.032323232,0.266666667,0.274739583,0.0078125,0.8984375,female
0.142297432,0.159194282,0.70071633,0.229603639,0.17816744,0.017877095,0.23880597,0.308189655,0.0078125,0.78125,female
0.132895065,0.178254649,0.701976564,0.006809728,0.158696827,0.016276704,0.25,1.079545455,0.015625,3.1953125,female
0.198808243,0.059775281,0.524121486,0.232236977,0.173258373,0.018979834,0.258064516,0.33203125,0.0078125,3.6328125,female
0.192887351,0.061730625,0.499884865,0.190037622,0.1805113,0.025437202,0.275862069,0.18359375,0.0078125,0.2734375,female
0.185658944,0.036420664,0.481776856,0.212324723,0.172464293,0.019300362,0.235294118,0.475625,0.0078125,5.0546875,female
0.175181158,0.124740917,0.655593804,0.218129839,0.186196325,0.018934911,0.275862069,0.180059524,0.0078125,0.28125,female
0.173016114,0.087231869,0.590861108,0.201920327,0.165826531,0.018411968,0.266666667,0.180706522,0.0078125,0.2734375,female
0.164126357,0.038169685,0.510842218,0.180171592,0.175463197,0.019230769,0.275862069,0.26171875,0.0078125,1.71875,female
0.161993334,0.065539662,0.569696836,0.198439532,0.144045975,0.017094017,0.242424242,0.1375,0.0078125,0.453125,female
0.187154301,0.056080114,0.386045103,0.225121602,0.15923536,0.016129032,0.23880597,0.637408088,0.0078125,4.9296875,female
0.184956709,0.047421791,0.454414882,0.202977346,0.175263584,0.028571429,0.271186441,0.275195313,0.0078125,3.328125,female
0.186187845,0.05393529,0.530252697,0.193829947,0.172242644,0.022889843,0.262295082,0.232244318,0.0390625,0.5625,female
0.123722281,0.201724806,0.430485558,0,0.119931285,0.017259978,0.202531646,0.0078125,0.0078125,0.0078125,female
0.119571977,0.199270073,0.448047798,0,0.169794916,0.016227181,0.258064516,0.0078125,0.0078125,0.0078125,female
0.116365795,0.190381166,0.489857267,0,0.165838435,0.01849711,0.271186441,0.0078125,0.0078125,0.0078125,female
0.110500326,0.214391144,0.392784543,0,0.155281615,0.016736402,0.275862069,0.0078125,0.0078125,0.0078125,female
0.139629217,0.188747856,0.4770919,0,0.172258004,0.01621074,0.275862069,0.0078125,0.0078125,0.0078125,female
0.185813096,0.037397733,0.36487169,0.173740759,0.164007182,0.025889968,0.266666667,1.519258721,0.0546875,6.4609375,female
0.190443114,0.033519952,0.346128709,0.180107207,0.141098816,0.018867925,0.235294118,1.22339527,0.0078125,6.4453125,female
0.186106644,0.033974895,0.395964726,0.180613668,0.142342716,0.016753927,0.242424242,1.358297414,0.1796875,6.4296875,female
0.18842533,0.041980474,0.327939437,0.187447699,0.1640095,0.04,0.219178082,1.474739583,0.1953125,6.03125,female
0.186389401,0.027685098,0.333290275,0.192877226,0.164404562,0.018757327,0.266666667,1.728472222,0.0078125,6.4453125,female
0.179014915,0.039172749,0.51103041,0.173892944,0.154663389,0.016949153,0.271186441,2.264914773,0.1796875,6.4765625,female
0.181433571,0.049902676,0.468916503,0.161119221,0.143611649,0.017448201,0.213333333,1.644176136,0.2265625,6.875,female
0.187369211,0.038246506,0.375675899,0.182160102,0.168950911,0.023633678,0.275862069,1.56015625,0.0078125,6.9921875,female
0.180185515,0.040690887,0.389866047,0.168433591,0.146992115,0.016080402,0.258064516,1.797883065,0.203125,7,female
0.18151919,0.041783877,0.403244552,0.177221269,0.155000266,0.017640573,0.275862069,1.270220588,0.0078125,6.46875,female
0.196022493,0.047495069,0.500878016,0.214003945,0.191985156,0.026890756,0.262295082,0.206801471,0.0078125,0.265625,female
0.175176656,0.068953866,0.603950158,0.204678363,0.178041643,0.016666667,0.271186441,0.18046875,0.0078125,0.421875,female
0.196104997,0.063556318,0.525195349,0.232292739,0.171288837,0.021052632,0.275862069,0.202148438,0.046875,0.296875,female
0.171523345,0.063277483,0.595128748,0.195668165,0.150839876,0.017524644,0.262295082,0.184303977,0.0078125,0.484375,female
0.161731168,0.06010395,0.649649736,0.173908524,0.159425823,0.015873016,0.266666667,0.185112847,0.046875,0.4375,female
0.177351431,0.051491186,0.54926422,0.210900429,0.176679856,0.016842105,0.271186441,0.250585938,0.0078125,2.796875,female
0.173757232,0.048203853,0.54338995,0.199080174,0.155385586,0.017094017,0.253968254,0.167447917,0.0078125,0.5546875,female
0.185009125,0.028739003,0.304778365,0.188035191,0.158654867,0.021390374,0.266666667,1.706380208,0.1640625,6.546875,female
0.167053105,0.038550725,0.549501741,0.176183575,0.15302278,0.016824395,0.266666667,1.476728723,0.0078125,6.9140625,female
0.186489445,0.036751137,0.33168926,0.177569851,0.134547326,0.024539877,0.266666667,1.350625,0.0078125,4.8671875,female
0.179202232,0.039002079,0.411247564,0.177255717,0.160601918,0.023426061,0.271186441,1.346191406,0.0078125,4.9921875,female
0.194485541,0.026204506,0.219954436,0.202599653,0.160646444,0.015904573,0.271186441,1.48671875,0.0703125,6.59375,female
0.178228426,0.03121274,0.439589963,0.175271539,0.153330659,0.017524644,0.262295082,1.500600962,0.0078125,6.59375,female
0.185406911,0.024695864,0.240870586,0.191946472,0.166758941,0.020645161,0.253968254,1.40943287,0.046875,6.8984375,female
0.183985308,0.029473684,0.359860635,0.173203379,0.167175085,0.025,0.266666667,1.128605769,0.1796875,7,female
0.178599746,0.028904182,0.392873622,0.182911593,0.165757184,0.016859852,0.271186441,1.386101974,0.2109375,6.953125,female
0.181390396,0.027131783,0.334195911,0.175135659,0.170096998,0.03125,0.25,1.846554487,0.015625,6.953125,female
0.201065556,0.071851322,0.452540568,0.255782702,0.190780681,0.017334778,0.275862069,0.219951923,0.15625,0.328125,female
0.157375262,0.048228731,0.610590208,0.169874477,0.173365958,0.045325779,0.262295082,0.175271739,0.0078125,0.3515625,female
0.196102298,0.078309509,0.539770443,0.252156619,0.164726381,0.016666667,0.275862069,0.226875,0.0703125,0.6953125,female
0.189054693,0.061255438,0.522528824,0.202386576,0.169754729,0.016129032,0.275862069,0.3575,0.0078125,4.796875,female
0.169399623,0.047244995,0.610867045,0.181239276,0.148487623,0.031558185,0.197530864,0.153459821,0.0078125,0.296875,female
0.193956142,0.050850077,0.499657638,0.185007728,0.154413737,0.019323671,0.25,0.199375,0.046875,0.3046875,female
0.178393402,0.058051832,0.523554231,0.205683646,0.174305135,0.016145308,0.253968254,0.436677632,0.03125,4.9453125,female
0.169128949,0.097562028,0.673647824,0.207357066,0.165898756,0.015984016,0.275862069,0.183482143,0.0078125,0.2890625,female
0.178314605,0.047733888,0.529122107,0.204033264,0.170173865,0.016309888,0.275862069,0.302083333,0.0078125,3.328125,female
0.175185212,0.039246862,0.530706267,0.199553696,0.17060151,0.015825915,0.266666667,0.180027174,0.0078125,0.2734375,female
0.13098794,0.160199005,0.75816542,0.015671642,0.18684716,0.069264069,0.242424242,0.215745192,0.0078125,0.671875,female
0.131295959,0.076072013,0.639466878,0.120370977,0.136986289,0.01862631,0.275862069,0.392857143,0.0078125,1.59375,female
0.128641752,0.096544343,0.746347544,0.120519878,0.134252368,0.016260163,0.23880597,0.405208333,0.0078125,4.3125,female
0.139407576,0.116384656,0.711622461,0.120504467,0.142513887,0.016771488,0.271186441,0.358530405,0.0078125,3.4765625,female
0.133659057,0.124386938,0.77887861,0.120418977,0.132471129,0.015825915,0.25,0.222916667,0.0078125,0.7109375,female
0.172449786,0.13663586,0.715535613,0.120418977,0.151754269,0.015655577,0.275862069,0.502197266,0.0078125,3.734375,female
0.147018568,0.117783375,0.77814948,0.120428212,0.150126125,0.017297297,0.275862069,0.380387931,0.0078125,0.7890625,female
0.15219601,0.146775875,0.754757757,0.120506329,0.175506158,0.01611279,0.275862069,0.320043103,0.0078125,1.5,female
0.150955689,0.094571773,0.673162672,0.120410133,0.162247012,0.031311155,0.258064516,0.531494141,0.0078125,1.765625,female
0.152845842,0.157046347,0.740638594,0.120534171,0.164298323,0.022566996,0.275862069,0.5415625,0.0078125,3.671875,female
0.187396161,0.028823529,0.252486755,0.1816609,0.16824048,0.018979834,0.271186441,1.613685345,0.1015625,6.921875,female
0.182404794,0.028582231,0.284597229,0.190018904,0.163672026,0.01722282,0.219178082,0.393229167,0.1640625,5.390625,female
0.194089842,0.035117581,0.179378516,0.179977604,0.177029467,0.035714286,0.231884058,0.200520833,0.171875,0.328125,female
0.188552594,0.024192635,0.337134548,0.191954674,0.179666731,0.023121387,0.222222222,0.599264706,0.171875,6.421875,female
0.184391419,0.027532468,0.191519544,0.171948052,0.181870225,0.023357664,0.235294118,0.63744213,0.1640625,6.4375,female
0.18182119,0.028172485,0.296135955,0.180533881,0.169876029,0.023774146,0.231884058,0.6678125,0.1640625,6.3046875,female
0.182572402,0.026918455,0.203435915,0.186987124,0.165648614,0.016096579,0.271186441,0.912446121,0.0078125,6.46875,female
0.189711021,0.033763441,0.255383034,0.184946237,0.168990494,0.022346369,0.228571429,1.050551471,0.09375,6.90625,female
0.187650285,0.03313089,0.222244999,0.179434555,0.17367016,0.025723473,0.258064516,0.668294271,0.1640625,6.703125,female
0.194946313,0.027460595,0.215970353,0.204483363,0.195698805,0.131147541,0.222222222,0.993389423,0.1796875,5.625,female
0.193279265,0.036492891,0.22016738,0.207677725,0.174907322,0.023880597,0.242424242,0.601058468,0.171875,6.546875,female
0.188718626,0.025358491,0.153017874,0.188427673,0.180615596,0.026058632,0.246153846,0.491796875,0.1640625,6.1796875,female
0.18850096,0.035,0.243425679,0.175619469,0.182723484,0.026936027,0.246153846,1.029119318,0.1640625,6.96875,female
0.190071019,0.030107527,0.209325958,0.204301075,0.17438559,0.016227181,0.271186441,0.492431641,0.0390625,6.140625,female
0.188299313,0.03311828,0.15855727,0.174623656,0.182758927,0.09039548,0.25,0.8046875,0.1640625,6.2578125,female
0.188394824,0.040441014,0.371282201,0.194796031,0.174413363,0.016309888,0.235294118,0.715692935,0.171875,6.3515625,female
0.190075956,0.032336957,0.267637871,0.179184783,0.176079529,0.019583843,0.23880597,0.389322917,0.171875,3.4375,female
0.194601256,0.030757576,0.261053384,0.185959596,0.183856257,0.03539823,0.258064516,0.54296875,0.171875,6.96875,female
0.200158191,0.039210526,0.256366552,0.200263158,0.174238535,0.019488429,0.258064516,0.608796296,0.109375,6.4375,female
0.19483981,0.026086957,0.178446158,0.189275362,0.175441635,0.019300362,0.228571429,0.8246875,0.1640625,6.8984375,female
0.184596918,0.02137696,0.214453866,0.180177232,0.175481109,0.015701668,0.275862069,0.691300676,0.0703125,6.7109375,female
0.170118982,0.023641913,0.369462625,0.167487284,0.171341821,0.040609137,0.219178082,0.1834375,0.0859375,0.234375,female
0.190074261,0.043345818,0.23789136,0.168838951,0.170971668,0.015779093,0.246153846,0.434210526,0.0546875,4.828125,female
0.184568153,0.028325581,0.24716009,0.174186047,0.161185466,0.034557235,0.207792208,0.961681548,0.078125,6.6484375,female
0.185224861,0.021904762,0.220770373,0.18047619,0.164927154,0.024279211,0.207792208,0.992745536,0.171875,6.296875,female
0.184946027,0.028777194,0.299523024,0.187576894,0.161564345,0.015920398,0.225352113,0.830193015,0.1640625,6.8984375,female
0.183852561,0.034482759,0.298068065,0.172068966,0.165730025,0.02680067,0.231884058,0.185546875,0.0859375,0.2578125,female
0.186660773,0.020772798,0.175778256,0.180463679,0.177577808,0.033755274,0.266666667,1.21484375,0.171875,6.421875,female
0.193390985,0.027654321,0.254528012,0.178600823,0.1822169,0.020151134,0.262295082,0.48046875,0.1640625,6.4453125,female
0.191173549,0.024551148,0.22718039,0.196409186,0.184621486,0.024502297,0.275862069,0.458333333,0.0078125,6.546875,female
0.189056909,0.031525926,0.226306426,0.173807407,0.171353486,0.016309888,0.231884058,0.192871094,0.1640625,0.234375,female
0.1870272,0.033424658,0.23781544,0.185479452,0.176057361,0.017112299,0.275862069,0.905348558,0.15625,6.6953125,female
0.190584259,0.031322957,0.187990213,0.172957198,0.169934066,0.017857143,0.242424242,1.309795673,0.1796875,6.75,female
0.187009289,0.038450704,0.321681762,0.176971831,0.181209724,0.049230769,0.231884058,0.197115385,0.1640625,0.234375,female
0.189954108,0.03,0.264340052,0.1903125,0.182078915,0.02349486,0.275862069,0.859747024,0.1640625,6.71875,female
0.189418354,0.028951841,0.240180992,0.187195467,0.164171599,0.016309888,0.253968254,0.555606618,0.0703125,6.5,female
